id,sentence
"da46da907a4f49a79af9ac6b","보상금증액청구소송에서 잔여지 수용청구로 발생하는 효과는?"
"da46da907a4f49a79af9ac6b","보상금증액청구소송에서 화해권고결정이 나온 판례문 보여줘"
"da46da907a4f49a79af9ac6b","손실보상금 증액청구소송의 제기기간은?"
"da46da907a4f49a79af9ac6b","보상금증액청구소송에서 감정평가의 특수사정으로 과대 산정된 경우는?"
"da46da907a4f49a79af9ac6b","수용재결의 위법을 이유로 보상금증액청구소송 청구한 경우 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송에서 수용재결에 대한 판례 "
"da46da907a4f49a79af9ac6b","수용재결 결과에 불복하여 보상금증액청구소송하는 경우 제소기간 알려주세요"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 고려요인들에 대해 서술한 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 소송조건에 대한 판례 가르쳐줘"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 구성요건에 대한 판례 알려줘"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 보상 대상 범위에 대한 판례 보여줘"
"da46da907a4f49a79af9ac6b","보상금증액청구를 위한 소송제기 가능 기간에 대해 알려주세요"
"da46da907a4f49a79af9ac6b","타당한 사유없는 보상금증액청구에 대해 기각한 소송 판례 검색해줘"
"da46da907a4f49a79af9ac6b","보상금증액청구소송을 위해 수용재결 결과에 대해 이의신청절차를 거쳐야하나요?"
"da46da907a4f49a79af9ac6b","형식상 하자를 이유로 보상금증액청구소송을 각하한 판례 있나요?"
"da46da907a4f49a79af9ac6b","절차적 타당성 결여로 보상금증액청구소송이 기각된 판례 찾아줘"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 소송 대상에 대해 기술한 판례 보여줘"
"da46da907a4f49a79af9ac6b","보상금증액청구소송에서 감정평가 기준일은 언제인가요?"
"da46da907a4f49a79af9ac6b","내용상 하자를 이유로 기각된 보상금증액청구소송 판례 검색해줘"
"da46da907a4f49a79af9ac6b","보상금증액청구소송 내용 중 감정평가사에 대한 판례 검색해줘"
"da46da907a4f49a79af9ac6b","감정평가의 하자를 이유로 보상금증액 청구한 소송 판례 보여줘"
"da46da907a4f49a79af9ac6b","보상감정평가의 논리적 하자가 없는데 보상금증액 청구한 소송 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 확정판결의 효력에 대한 판례 찾아줘"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 당사자 적격 여부에 대한 판례 보여주세요"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 제기기간에 대해 명시한 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 청구범위에 대해 알려주세요"
"da46da907a4f49a79af9ac6b","보상금 측정기준에 대한 보상금증액청구소송 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송에서 보상금 청구권의 법적성질에 대해 알려줘"
"da46da907a4f49a79af9ac6b","청구인 적격 여부에 대해 판단한 보상금증액청구소송 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 당사자 능력 관련 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 이해관계 당사자에 대한 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 필요성을 논한 판례"
"da46da907a4f49a79af9ac6b","재결절차를 거치지않고 보상금증액청구소송 가능 여부 관련 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송에서 제소기간 규정에 대한 위헌 판례"
"da46da907a4f49a79af9ac6b","형식적 당사자소송 관련 보상금증액청구소송 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 대상 관련 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송에서 소송의 성질에 대한 판례"
"da46da907a4f49a79af9ac6b","권리남용으로 인한 보상금 측정에 대해 증액청구소송 청구한 판례"
"da46da907a4f49a79af9ac6b","재량권 일탈에 의한 보상금 산정에 증액청구소송 제기한 판례"
"da46da907a4f49a79af9ac6b","이의신청을 거친 경우 보상금증액청구소송의 청구기간 관련 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송은 이의신청을 반드시 거친 이후 제기할 수 있나요?"
"da46da907a4f49a79af9ac6b","위법한 보상금 산정기준으로 인한 보상금증액청구소송 관련 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 효력에 대한 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송에서 요건 불비로 인해 각하당한 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 이유가 없어 기각된 판례"
"da46da907a4f49a79af9ac6b","손실의 범위에 대해 다툰 보상금증액청구소송 관련 판례"
"da46da907a4f49a79af9ac6b","보상의 금액에 대해 논한 보상금증액청구소송 관련 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 보상원인에 대해 다툰 판례"
"da46da907a4f49a79af9ac6b","감정평가사의 채용에 대해 서술한 보상금증액청구 관련 대법원 판례"
"da46da907a4f49a79af9ac6b","감정평가가 위법한 경우 보상금증액청구소송 관련 대법원 입장은 어떤가요?"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 재판관할에 대한 판례 알려주세요"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 입증책임은 어디에 있는지 논한 판례 보여줘"
"da46da907a4f49a79af9ac6b","보상금 증액을 위한 보상금증액청구소송 절차 관련 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송 청구와 함께 이의유보 신청 가능한가요?"
"da46da907a4f49a79af9ac6b","보상금 수령 후 보상금증액청구소송 청구할 수 있나요?"
"da46da907a4f49a79af9ac6b","수용재결서 전달받은 후 보상금증액청구소송 제소 가능 기간 관련 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송을 위해 이의재결절차의 필요성 여부 판례"
"da46da907a4f49a79af9ac6b","보상금증액요인 관련 보상금증액청구소송 판례"
"da46da907a4f49a79af9ac6b","이의재결절차를 거쳐야만 보상금증액청구소송이 가능한가요?"
"da46da907a4f49a79af9ac6b","토지보상 보상액 결정 기준 관련 보상금증액청구소송 판례"
"da46da907a4f49a79af9ac6b","토지보상증액소송이 가능한 경우에 대해 다룬 판례"
"da46da907a4f49a79af9ac6b","보상금증액청구소송의 유효성 여부에 대한 판례"
"da46da907a4f49a79af9ac6b","원고 적격 여부 관련 보상금증액청구소송 판례"
"475a61cf27284552adfd47de","델타항공 공항코드가 궁금해"
"475a61cf27284552adfd47de","에티오피아 항공에 문의하고 싶은데"
"475a61cf27284552adfd47de","에어 뉴질랜드 IATA 코드가 뭔지 알려줘"
"475a61cf27284552adfd47de","에어아시아 필리핀 ICAO 코드가 뭐야?"
"475a61cf27284552adfd47de","팔익스프레스 항공 연락처 안내해줘"
"475a61cf27284552adfd47de","유니항공 문의할 수 있는 전화번호 알려주세요"
"475a61cf27284552adfd47de","우즈베키스탄항공 문의 전화번호 가르쳐줘"
"475a61cf27284552adfd47de","상하이항공 공항코드가 필요해"
"475a61cf27284552adfd47de","에어 유로파 공항코드가 어떻게 되나요?"
"475a61cf27284552adfd47de","홍콩항공에 대한 정보 알려줘"
"475a61cf27284552adfd47de","유니항공에 대해 어디다 문의하면 되나요?"
"475a61cf27284552adfd47de","에어마카오 문의 담당 부서 연락처 알려주세요"
"475a61cf27284552adfd47de","남아프리카항공은 어디서 문의 받나요?"
"475a61cf27284552adfd47de","라오항공 IATA 항공 코드가 뭔가요?"
"475a61cf27284552adfd47de","야쿠티아 항공 코드에 대해서 알려주세요"
"475a61cf27284552adfd47de","베네주엘라 국제항공의 항공 코드가 뭔가요?"
"475a61cf27284552adfd47de","유나이티드항공의 문의는 어디서 담당하나요?"
"475a61cf27284552adfd47de","카타르 항공 관련 문의처는 어디인가요?"
"475a61cf27284552adfd47de","로얄 에어 모로코에 대한 문의를 하고 싶어요"
"475a61cf27284552adfd47de","알리탈리아 항공에 대해 궁금한 것이 있어요"
"475a61cf27284552adfd47de","핀에어 항공과 연락을 해보고 싶은데"
"475a61cf27284552adfd47de","대한항공의 ICAO 코드 알려주세요"
"475a61cf27284552adfd47de","에어 마카오 문의 전화 알려줘"
"475a61cf27284552adfd47de","에어 유로파 관련 문의는 어디다 하면 좋을까요?"
"475a61cf27284552adfd47de","상하이항공 문의는 어디서 받아?"
"475a61cf27284552adfd47de","유니항공 문의는 어디서 처리해?"
"475a61cf27284552adfd47de","에어 뉴질랜드 관련 문의전화번호 알려줘"
"475a61cf27284552adfd47de","라오항공 관련 문의사항은 어디다 전화하면 될까?"
"475a61cf27284552adfd47de","야쿠티아 항공 관련 문의할 수 있는 곳 연락처 알려줘"
"475a61cf27284552adfd47de","어디다 연락해야 베네주엘라 국제항공 문의사항 처리할 수 있을까?"
"475a61cf27284552adfd47de","유나이티드항공 문의사항은 어디다 연락해볼 수 있어?"
"475a61cf27284552adfd47de","카타르항공 문의번호가 어떻게 돼?"
"475a61cf27284552adfd47de","로얄 에어 모로코에 연락해보고 싶어"
"475a61cf27284552adfd47de","에미레이트항공에 대해 궁금해"
"475a61cf27284552adfd47de","체코항공 연락처 알려줄래"
"475a61cf27284552adfd47de","핀에어에 연락하려면 어디에 해?"
"475a61cf27284552adfd47de","중국하문항공은 어떤 항공사야?"
"475a61cf27284552adfd47de","싱가포르항공 전화번호 알려주세요"
"475a61cf27284552adfd47de","체코항공은 어떤 항공인지 궁금해"
"475a61cf27284552adfd47de","에어인디아 인포메이션 보여줘"
"475a61cf27284552adfd47de","심천항공에대한 정보를 얻고싶어요"
"475a61cf27284552adfd47de","춘추항공 정보 공유하자"
"475a61cf27284552adfd47de","코파항공은 어떤 항공사입니까"
"475a61cf27284552adfd47de","타이항공은 어느 항공사야?"
"475a61cf27284552adfd47de","세이셸항공에 대해서 알고싶어"
"475a61cf27284552adfd47de","만다린항공은 어느 나라 항공이야?"
"475a61cf27284552adfd47de","전화하려는데 번호가 뭐야? 라이언항공"
"475a61cf27284552adfd47de","산동항공에 대해 안내해주세요"
"475a61cf27284552adfd47de","베트남항공은 저가항공 인가요"
"475a61cf27284552adfd47de","에어아스타나 문의처 필요해"
"475a61cf27284552adfd47de","홍콩익스프레스 노선에 대해 알고싶어요"
"475a61cf27284552adfd47de","세부퍼시픽항공은 어디나라 취항하나요?"
"475a61cf27284552adfd47de","아시아나 항공에 대해 알려줘"
"475a61cf27284552adfd47de","대한항공 항공코드가 어떻게 돼?"
"475a61cf27284552adfd47de","체코항공 IATA 코드에 대해 알려줘"
"475a61cf27284552adfd47de","에어 유로파 어떤 항공사야?"
"475a61cf27284552adfd47de","라오항공에 대해서 알려줘"
"475a61cf27284552adfd47de","야쿠티아 항공이란 데 어떤 항공사인가요?"
"475a61cf27284552adfd47de","스카이앙코르항공에 대해서 알려줘"
"475a61cf27284552adfd47de","궁금해요 필리핀항공에 대해서"
"475a61cf27284552adfd47de","플라이나스 알려줘"
"475a61cf27284552adfd47de","일본항공 정보 알고싶어"
"475a61cf27284552adfd47de","비엣젯항공 안내해주세요"
"475a61cf27284552adfd47de","스카이 앙코르 공항 코드가 뭔가요"
"475a61cf27284552adfd47de","아에로멕시코 항공사에 대해 알려줘"
"475a61cf27284552adfd47de","영국항공에 대해서 설명해줘"
"475a61cf27284552adfd47de","대한항공 연락처 알려줘"
"475a61cf27284552adfd47de","대한항공 정보 알려줘"
"475a61cf27284552adfd47de","항공사 정보 알 수 있나요?"
"475a61cf27284552adfd47de","중국남방항공 코드 알려줘"
"475a61cf27284552adfd47de","아시아나 연락처 알려줘"
"475a61cf27284552adfd47de","아시아나 연락처 머야"
"475a61cf27284552adfd47de","아시아나 연락처 뭐야"
"475a61cf27284552adfd47de","티웨이 연락처 알려줘"
"475a61cf27284552adfd47de","델타항공 번호좀 알려줘"
"475a61cf27284552adfd47de","가루다인도네시아항공 번호좀"
"475a61cf27284552adfd47de","피치항공 연락처가 뭐야?"
"475a61cf27284552adfd47de","플라이나스 문의 번호 찾아줘"
"475a61cf27284552adfd47de","일본항공 항공사에 대해 알려주세요"
"475a61cf27284552adfd47de","아메리칸 항공의 항공코드가 뭔가요?"
"475a61cf27284552adfd47de","에어캐나다 문의 번호 무엇?"
"475a61cf27284552adfd47de","텐진 에어라인 항공코드 무엇?"
"475a61cf27284552adfd47de","코파항공 문의 전화번호 무엇?"
"475a61cf27284552adfd47de","중국국제항공사에 대해서 알려죠"
"475a61cf27284552adfd47de","에어캐나다 문의 번호는 과연?"
"475a61cf27284552adfd47de","일본항공 항공코드 찾아죠바"
"475a61cf27284552adfd47de","라이언항공 IATA 코드가 머임?"
"475a61cf27284552adfd47de","케냐항공 문의 연락처는?"
"475a61cf27284552adfd47de","콴타스항공은 어느 나라 항공사야?"
"475a61cf27284552adfd47de","코파항공은 어느 나라꺼야?"
"475a61cf27284552adfd47de","케냐항공 전번 무엇?"
"475a61cf27284552adfd47de","유니항공 항공코드 무엇?"
"475a61cf27284552adfd47de","퍼스픽 항공이란?"
"475a61cf27284552adfd47de","란항공 문의 전화번호 모댜?"
"475a61cf27284552adfd47de","티웨이항공 연락처 모라고?"
"475a61cf27284552adfd47de","아메리칸항공의 코드 번호는?"
"475a61cf27284552adfd47de","라이언항공 어느 나라 항공사임?"
"475a61cf27284552adfd47de","에어인디아 문의 번호 알려줘"
"475a61cf27284552adfd47de","란항공 문의번호가 어떻게 됨?"
"475a61cf27284552adfd47de","에어인디아 항공코드가 어떻게 됨?"
"475a61cf27284552adfd47de","콴타스 항공사의 항공 코드가 어떻게 돼?"
"475a61cf27284552adfd47de","라이언항공사에 연락해보고 싶어"
"475a61cf27284552adfd47de","케냐항공 코드번호가 뭘까"
"475a61cf27284552adfd47de","항공사 정보 궁금각"
"475a61cf27284552adfd47de","항공회사 정보력 딸리는거 실화임?"
"475a61cf27284552adfd47de","항공사에대해 레알 궁금햄"
"475a61cf27284552adfd47de","항공사에대해 알고싶은데요"
"475a61cf27284552adfd47de","항공사 연락처 알려줘요"
"475a61cf27284552adfd47de","항공사 개별 정보 궁그매"
"475a61cf27284552adfd47de","항공사에대해 알고있는거 다말해"
"475a61cf27284552adfd47de","어떤 내용을 알고있지? 항공사"
"475a61cf27284552adfd47de","항공사 정보를 불어라"
"475a61cf27284552adfd47de","우리나라운항하는 취항사 정보 아는거있어?"
"475a61cf27284552adfd47de","취항항공사 에대한 아는 자료이썽?"
"475a61cf27284552adfd47de","공항사 개별 정보 알고싶어요"
"475a61cf27284552adfd47de","어떤 정보 알려줄래? 취항사"
"475a61cf27284552adfd47de","항공사 인포메이션 제공하세요"
"475a61cf27284552adfd47de","항공회사의 구체적인 정보 알려줘"
"475a61cf27284552adfd47de","어떤 정보를 알면좋을까요 취항사"
"475a61cf27284552adfd47de","취항사별 정보들 아는거 다 말햇"
"475a61cf27284552adfd47de","취항하는 항공사 정보 알고싶은데"
"475a61cf27284552adfd47de","취항사들에관해서 알고싶어요"
"475a61cf27284552adfd47de","어떤거 알수있니 운항사들에대해"
"475a61cf27284552adfd47de","취항사 개별정도 안내해주세요"
"475a61cf27284552adfd47de","제일여객 취항사 개별정보 알려줘요"
"475a61cf27284552adfd47de","취항 항공사에대해 물어봐도되?"
"475a61cf27284552adfd47de","s7항공사 연락처 알려줘"
"475a61cf27284552adfd47de","몽골항공 연락처 알려줘"
"475a61cf27284552adfd47de","사천항공 연락처 알려줘"
"475a61cf27284552adfd47de","유니항공 연락처알려줘"
"475a61cf27284552adfd47de","미국남부화물항공 연락처 알려줘"
"475a61cf27284552adfd47de","에어 유로파 연락처 알려줘"
"475a61cf27284552adfd47de","이스타항공에 전화하고싶어"
"20b243c4e75f403492ae7fca","알았어"
"20b243c4e75f403492ae7fca","오케이"
"20b243c4e75f403492ae7fca","오키"
"20b243c4e75f403492ae7fca","응"
"20b243c4e75f403492ae7fca","예"
"20b243c4e75f403492ae7fca","그래요"
"20b243c4e75f403492ae7fca","맞아"
"20b243c4e75f403492ae7fca","그래!"
"20b243c4e75f403492ae7fca","맞는거 같애"
"20b243c4e75f403492ae7fca","으응"
"20b243c4e75f403492ae7fca","엉!"
"20b243c4e75f403492ae7fca","맞네"
"20b243c4e75f403492ae7fca","마자용~"
"20b243c4e75f403492ae7fca","그거야"
"20b243c4e75f403492ae7fca","바로 그거야"
"20b243c4e75f403492ae7fca","맞아 맞아!"
"20b243c4e75f403492ae7fca","그래 맞아"
"20b243c4e75f403492ae7fca","그래그래"
"20b243c4e75f403492ae7fca","그게 맞아"
"20b243c4e75f403492ae7fca","넵"
"20b243c4e75f403492ae7fca","그렇지!"
"20b243c4e75f403492ae7fca","예스!"
"20b243c4e75f403492ae7fca","야스!"
"20b243c4e75f403492ae7fca","죠아죠아"
"20b243c4e75f403492ae7fca","옹케이"
"20b243c4e75f403492ae7fca","옛썰"
"20b243c4e75f403492ae7fca","알겠엉"
"20b243c4e75f403492ae7fca","앙"
"20b243c4e75f403492ae7fca","하잇"
"20b243c4e75f403492ae7fca","이응"
"20b243c4e75f403492ae7fca","옹키키"
"20b243c4e75f403492ae7fca","오키오키오키나와"
"20b243c4e75f403492ae7fca","알았다"
"20b243c4e75f403492ae7fca","오케바리"
"20b243c4e75f403492ae7fca","웅웅"
"20b243c4e75f403492ae7fca","옙옙"
"20b243c4e75f403492ae7fca","욥욥"
"20b243c4e75f403492ae7fca","오예스"
"20b243c4e75f403492ae7fca","조아조아"
"20b243c4e75f403492ae7fca","오키도키"
"20b243c4e75f403492ae7fca","알겠어"
"20b243c4e75f403492ae7fca","이응이응"
"20b243c4e75f403492ae7fca","옹옹"
"20b243c4e75f403492ae7fca","옹키"
"20b243c4e75f403492ae7fca","오야"
"20b243c4e75f403492ae7fca","예스"
"20b243c4e75f403492ae7fca","맞습니다"
"20b243c4e75f403492ae7fca","맞슴네다"
"20b243c4e75f403492ae7fca","야스"
"20b243c4e75f403492ae7fca","그렇네요"
"20b243c4e75f403492ae7fca","그렇네"
"20b243c4e75f403492ae7fca","ㅇㅇ"
"20b243c4e75f403492ae7fca","그래"
"20b243c4e75f403492ae7fca","맞아요"
"20b243c4e75f403492ae7fca","끄덕끄덕"
"20b243c4e75f403492ae7fca","그렇습니다"
"20b243c4e75f403492ae7fca","응 그거"
"20b243c4e75f403492ae7fca","알겠습니다"
"20b243c4e75f403492ae7fca","어 인정"
"20b243c4e75f403492ae7fca","오케"
"20b243c4e75f403492ae7fca","당빠"
"20b243c4e75f403492ae7fca","너무좋아"
"20b243c4e75f403492ae7fca","알게쑤"
"20b243c4e75f403492ae7fca","응 맞아"
"20b243c4e75f403492ae7fca","그렇지"
"20b243c4e75f403492ae7fca","그라췌"
"20b243c4e75f403492ae7fca","그뤠잇"
"20b243c4e75f403492ae7fca","당삼"
"20b243c4e75f403492ae7fca","오브콜스"
"20b243c4e75f403492ae7fca","인정한다"
"20b243c4e75f403492ae7fca","뭐든 좋아"
"20b243c4e75f403492ae7fca","오케오캐"
"20b243c4e75f403492ae7fca","당근이쥐"
"20b243c4e75f403492ae7fca","아라똬"
"20b243c4e75f403492ae7fca","알게씅"
"20b243c4e75f403492ae7fca","쪼아"
"1cc8dc8a32374534a7e06d5e","가나에 대해서 알려줘"
"1cc8dc8a32374534a7e06d5e","니우에 수도 알려줘"
"1cc8dc8a32374534a7e06d5e","마카오는 어떤 언어를 사용해?"
"1cc8dc8a32374534a7e06d5e","홍콩 기후가 궁금해"
"1cc8dc8a32374534a7e06d5e","리비아는 어떤 종교를 믿나요?"
"1cc8dc8a32374534a7e06d5e","콜롬비아는 기후가 어때?"
"1cc8dc8a32374534a7e06d5e","시리아는 이슬람교야?"
"1cc8dc8a32374534a7e06d5e","쿡제도는 영어를 사용하나요?"
"1cc8dc8a32374534a7e06d5e","나이지리아는 영어랑 어떤 언어써?"
"1cc8dc8a32374534a7e06d5e","소말리아는 수도가 어디죠?"
"1cc8dc8a32374534a7e06d5e","이라크 종교가 뭐더라"
"1cc8dc8a32374534a7e06d5e","한국은 어떤 나라야?"
"1cc8dc8a32374534a7e06d5e","호주는 어떤 국가인가요?"
"1cc8dc8a32374534a7e06d5e","일본은 어떤 곳이야?"
"1cc8dc8a32374534a7e06d5e","스페인은 어떤 곳인지 궁금해"
"1cc8dc8a32374534a7e06d5e","프랑스 기후는 어때?"
"1cc8dc8a32374534a7e06d5e","싱가폴은 어떤 언어 사용해?"
"1cc8dc8a32374534a7e06d5e","싱가폴 기후 알려줘"
"1cc8dc8a32374534a7e06d5e","프랑스란 나라는 어떤 나라야?"
"1cc8dc8a32374534a7e06d5e","러시아의 면적은 어느 정도야?"
"1cc8dc8a32374534a7e06d5e","리비아의 국교는 어떤 거야?"
"1cc8dc8a32374534a7e06d5e","미국 기후는 어때?"
"1cc8dc8a32374534a7e06d5e","멕시코는 어떤 종교를 믿어?"
"1cc8dc8a32374534a7e06d5e","쿠웨이트 수도는 어디야?"
"1cc8dc8a32374534a7e06d5e","뉴질랜드의 수도가 어디야?"
"1cc8dc8a32374534a7e06d5e","로스앤젤레스는 기후가 어떻습니까"
"1cc8dc8a32374534a7e06d5e","독일의 언어는 뭐여?"
"1cc8dc8a32374534a7e06d5e","미국의 수도 어딘가요"
"1cc8dc8a32374534a7e06d5e","멕시코는 종교가 뭐야?"
"1cc8dc8a32374534a7e06d5e","카메룬 수도가 어딜까"
"1cc8dc8a32374534a7e06d5e","콜롬비아 면적이 얼마나 돼"
"1cc8dc8a32374534a7e06d5e","남수단은 어디에 위치한 나라야"
"1cc8dc8a32374534a7e06d5e","브라질의 기후 어때?"
"1cc8dc8a32374534a7e06d5e","마카오는 어떤 언어를 쓰나요?"
"1cc8dc8a32374534a7e06d5e","핀란드 수도어디야?"
"1cc8dc8a32374534a7e06d5e","니우에의 민족은 ?"
"1cc8dc8a32374534a7e06d5e","이라크 언어알려줘"
"1cc8dc8a32374534a7e06d5e","오스트레일리아 종교알려줘요"
"1cc8dc8a32374534a7e06d5e","카자흐스탄의 면적알려줘"
"1cc8dc8a32374534a7e06d5e","뉴질랜드 크기는?"
"1cc8dc8a32374534a7e06d5e","시리아의 인종에대해 알려줘"
"1cc8dc8a32374534a7e06d5e","덴마크의 언어는?"
"1cc8dc8a32374534a7e06d5e","수도알려줘 노르웨이"
"1cc8dc8a32374534a7e06d5e","러시아의 기후는 어떻습니까"
"1cc8dc8a32374534a7e06d5e","수도 알려줘 호주"
"1cc8dc8a32374534a7e06d5e","베트남의 면적은?"
"1cc8dc8a32374534a7e06d5e","영국의 언어는 뭔가요"
"1cc8dc8a32374534a7e06d5e","캄보디아의 수도 어디?"
"1cc8dc8a32374534a7e06d5e","콜롬비아의 언어 알려줘"
"1cc8dc8a32374534a7e06d5e","종교가 뭔가요 스리랑카"
"1cc8dc8a32374534a7e06d5e","태국은 영문명이 어떻게돼죠?"
"1cc8dc8a32374534a7e06d5e","날씨알려줘 미얀마의"
"1cc8dc8a32374534a7e06d5e","체코의 언어는?"
"1cc8dc8a32374534a7e06d5e","뉴질랜드의 언어는 뭔가요"
"1cc8dc8a32374534a7e06d5e","영문명알려줘 필리핀"
"1cc8dc8a32374534a7e06d5e","일본의 수도는 어디야?"
"1cc8dc8a32374534a7e06d5e","이스라엘은 어떤 언어를 사용하나요?"
"1cc8dc8a32374534a7e06d5e","방글라데시의 수도는?"
"1cc8dc8a32374534a7e06d5e","불가리아의 수도명은?"
"1cc8dc8a32374534a7e06d5e","아제르바이잔이란 나라에서 쓰는 언어는?"
"1cc8dc8a32374534a7e06d5e","이집트 수도는 어딘가요?"
"1cc8dc8a32374534a7e06d5e","소말리아의 기후는 어때?"
"1cc8dc8a32374534a7e06d5e","아제르바이잔 위치가 어디야?"
"1cc8dc8a32374534a7e06d5e","쿠웨이트 수도가 어딘가요?"
"1cc8dc8a32374534a7e06d5e","피지 수도가 어디야?"
"1cc8dc8a32374534a7e06d5e","국가 언어 알려줘"
"1cc8dc8a32374534a7e06d5e","그 나라 기후가 어때"
"1cc8dc8a32374534a7e06d5e","일본에 대해 알려줘"
"1cc8dc8a32374534a7e06d5e","카타르의 언어는"
"1cc8dc8a32374534a7e06d5e","폴란드 연간기후에대해 알려줘요"
"1cc8dc8a32374534a7e06d5e","시리아 종교가 뭐에요?"
"1cc8dc8a32374534a7e06d5e","태국 종교에대해 아는 부분?"
