11,77,False,교통 약자 우대 서비스 ? 누굴위 한 거 ??,cnn
11,11,True,장애인 교통 우대 서비스 누구 이용 하다 ?,cnn
11,11,True,일반인 교통 약자 우대 출구 이용 못 하다 ?,cnn
11,11,True,사용 가능 조건 뭐 교통 약자 우대 서비스,cnn
11,36,False,교통 약자 서비스 장애인 속 해 ?,cnn
11,11,True,누가 이용 하다 되다 ? 교통 약자 우대 서비스,cnn
11,11,True,어떻다 사람 교통 약자 구분 되다 ?,cnn
11,11,True,누구 교통 약자 표현 하다 ?,cnn
11,11,True,누구 때매 만들어지다 교통 약자 전용 출구,cnn
11,11,True,어떻다 사람 들 우대 출구 필요 해 ?,cnn
11,11,True,교통 약자 우대 출구 이용 제한 있다 ?,cnn
11,11,True,고통 약자 ? 우대 출구 누가 이용 하다 알다,cnn
11,11,True,우대 출구 이용 가능하다 사람 알다,cnn
11,11,True,어떻다 조건 여야 우대 출구 사용 하다 ?,cnn
11,77,False,교통 약자 우대 서비스 이용 객 어떻다 되다,cnn
11,11,True,교통 약자 아니다 우대 출구 아예 못 써다 ?,cnn
11,77,False,어떤 이 교통 약자 우대 서비스 쓸다,cnn
11,11,True,무슨 조건 이 여야 우대 출구 나가다,cnn
11,11,True,교통 약자 가족 같이 우대 출구 이용 가능하다 ?,cnn
11,77,False,보행 상 장애인 5 급 도 우대 출구 이용 가능하다 ?,cnn
11,42,False,유소 어리다 아이 들 교통 약자 맞다 ?,cnn
11,11,True,만삭 임산부 교통 약자 우대 출구 써다 되다 ?,cnn
11,77,False,71 세 교통 약자 우대 서비스 가능하다 ?,cnn
12,12,True,토지 소유 주가 아니다 사람 토지 이유 을 하다 수 있다 ?,cnn
12,12,True,토지 대해 사 용의 밝히다 경우 토지 소유권 침해 금지 가처분 소송 가능하다 ?,cnn
12,12,True,가족 토지 불법점유 하다 하다 토지 소유권 침해 금지 가처분 소송 하다 판례,cnn
12,12,True,사유 무단 출입 원인 하다 토지 소유권 침해 금지 가처분 소송 판례,cnn
12,12,True,토지 소유권 침해 금지 가처분 소송 중 원고 승소 판례 검색,cnn
12,12,True,토지 소유권 침해 금지 가처분 소송 원고 청구 기각 되다 사례,cnn
12,12,True,토지 소유권 침해 금지 가처분 소송 중 토지 소유권 자 권리 대해 논 판례,cnn
12,12,True,소유권 주장 하다 타인 의하다 토지 소유권 침해 금지 가처분 소송 사례,cnn
12,12,True,토지 소유권 침해 금지 가처분 소송 인하다 일정 기간 소유권 침범 금지 결정 난 사례,cnn
12,64,False,일정 시간 동안 토지 소 유주 변경 하다 수 없다 하다 소송 대해 알다,cnn
12,12,True,토지 소유권 침해 금지 가처분 소송 타당성 대해 논 사례,cnn
12,12,True,제 3 자로 인하다 사 유지 훼손 되어다 경우 토지 소유권 침해 금지 가처분 소송 판례,cnn
12,12,True,토지 소유권 침해 금지 가처분 소송 인용 판례,cnn
12,12,True,토지 소유권 침해 금지 가처분 소송 청구 하다 수 있다 대상 범위 어떻다 되다 ?,cnn
12,12,True,토지 소유권 침해 금지 가처분 소송 토지 소유 주가 아니다 타인 청구 하다 수 있다 ?,cnn
12,12,True,불법점유 대한 토지 소유권 침해 금지 가처분 소송 판례,cnn
12,12,True,소유권 자의 승인 없이 무단 침범 타인 대해 토지 소유권 침해 금지 가처분 소송 진행 사례,cnn
12,12,True,토지 소유권 침해 금지 가처분 소송 중 사 유지 대해 논 판례,cnn
12,12,True,본인 아니다 가족 토지 소유권 침해 금지 가처분 소송 청구 하다 수 있다 ?,cnn
12,12,True,토지 소유권 침해 금지 가처분 소송 대한 법원 판결 보여주다,cnn
13,13,True,메다 파다 약국 ? 몇 시 몇 시 해 ?,cnn
13,13,True,월드 탑 약국 ? 곳 ? 어디,cnn
13,13,True,t 2 ? 월드 탑 약국 ? 곳 ? 어디 ?,cnn
13,13,True,리드 파다 약국 ? 언제 영업 하다 ?? 제 1 여객,cnn
13,13,True,월드 탑 약국 ? 위치 ? 무엇 ?,cnn
13,13,True,스카이 파다 약국 ? 어디 쯤 있다 ?,cnn
13,13,True,약국 위치,cnn
14,14,True,전기요금 관련 부당이득 금 반 환청 구 소송 시 정신 적 보상 비도 청구 가능하다 ?,cnn
14,14,True,전기공 급 과정 부당이득 금 반 환청 구가 가능하다 사유 궁금하다,cnn
14,14,True,본인 부담 하다 되다 전 기세 아니다 경우 이 대한 부당이득 금 반 환청 구 소송 걸 수 있다 ?,cnn
14,14,True,실수 전 기세 납부 경우 이 대해 부당이득 금 반 환청 구 소송 하다 판례,cnn
14,14,True,부당이득 금 반환 기준 어떻다 되다 ?,cnn
14,14,True,타인 범죄 인하다 전 기 세 납부 시 이 대한 부당이득 금 반 환청 구 소송 사례,cnn
14,14,True,전 기 횡령 인하다 부당이득 금 반 환청 구 소송 사례,cnn
14,14,True,도전 행위 인하다 부당이득 금 반 환청 구 소송 사례,cnn
14,14,True,임대 인 전 기 횡령 ? 하다 경우 부당이득 금 반 환청 구 소송 임대 인 하다 수 있다 ?,cnn
14,14,True,임대 인 사망 인하다 전 기세 납부 시 부당이득 금 반 환청 구 소송 사례,cnn
14,14,True,전 기세 과 납부 인하다 부당이득 금 반 환청 구 소송 사례,cnn
14,14,True,전 기세 중복 납부 인하다 부당이득 금 반 환청 구 소송 사례,cnn
14,14,True,전 기 배선 불량 인하다 전 기세 과 납부 시 부당이득 금 반 환청 구 소송 사례,cnn
14,14,True,측량 기 불량 인하다 전 기세 과 청구 부당이득 금 반 환청 구 소송 사례,cnn
14,14,True,상가 매입 자 전의 상가 주인 미납 전 기세 대한 부당이득 금 반 환청 구 소송 사례,cnn
14,14,True,타인 미납 전 기세 납부 것 원인 부당이득 금 반 환청 구 소송 하다 판례,cnn
14,14,True,전기 통해 위법 이익 챙기다 경우 어떻다 소송 걸 수 있다 ?,cnn
14,72,False,고의 전기요금 과 청구 경우 이 대한 소송,cnn
14,14,True,전기요금 관련 부당이득 금 취득 사실 밝히다 수 있다 자료 궁금하다,cnn
14,14,True,공동 내다 전기 세로 인하다 부당이득 금 반 환청 구 소송 하다 판례,cnn
15,15,True,재해 인하다 정전 사고 손 배상 청구 소송 보상 범위 ? 관련 판례,cnn
15,15,True,자연재해 인하다 불시 정전 관련 손 배상 청구 소송 청구권 인용 불복 사례,cnn
15,15,True,재해 인하다 정전 사고 관련 손 배상 청구 소송 손해 액 산정 기준 어떻다 되다 ?,cnn
15,15,True,천재 인하다 불시 정전 관련 손 배상 청구 소송 합의 도출 경우 판례,cnn
15,15,True,자연재해 인하다 정전 사고 관련 손 배상 청구 소송 보상 범위 관련 대법원 판례,cnn
15,15,True,재해 인하다 불시 정전 피해 확대 과실 있다 경우 손 배상 청구 소송 관련 대법원 판례,cnn
15,15,True,천재 인하다 정전 사고 회피 가능성 대해 다투다 손 배상 청구 소송 관련 대법원 판례,cnn
15,15,True,자연재해 인하다 불시 정전 관련 손 배상 청구 소송 자연력 기여 따다 대법원 판례,cnn
15,15,True,자연재해 인하다 정전 사고 관련 손해배상 청구 소송 배상금 관련 대법원 판례,cnn
15,15,True,재해 인하다 정전 피해 관리 부주의 과실 있다 경우 손 배상 청구 소송 관련 대법원 판례,cnn
15,15,True,천재지변 인하다 불시 정전 관련 손 배상 청구 소송 책임 비율 따다 대법원 판례,cnn
15,15,True,재해 인하다 불시 정전 사고 손해배상 청구 재판 회부 경우 판례,cnn
15,15,True,자연재해 정전 사고 피해 시 손해배상 청구 소송 손해 액 산정 기준 변경 되다 판례 ?,cnn
15,15,True,예견 가능성 없다 재해 인하다 정전 사고 대한 손 배상 청구 소송 관련 대법원 판례,cnn
15,15,True,재해 복구 비 수급 후 정전 사고 대한 손 배상 청구 소송 ? 관련 대법원 ? 판례 ?,cnn
15,15,True,자연재해 인하다 정전 사고 손 배상 청구 소송 기각 판결 불복 판례 ?,cnn
15,15,True,천재 인하다 불시 정전 손해배상 청구 소송 판결 대한 항소 기각 판례 보여주다,cnn
15,15,True,재해 인하다 정전 피해 손 배상 청구 소송 상고 기각 대법원 판례 찾다,cnn
15,15,True,자연재해 인하다 불시 정전 관련 손 배상 청구 면책 사유 관련 대법원 판례,cnn
15,15,True,자연재해 인하다 불시 정전 인하다 정신 적 손해 발생 시 손 배상 청구 소송 가능하다 ?,cnn
16,16,True,환승 투어 언제 심사 진행 함 ?,cnn
16,16,True,환승 투어 때 추다 입국 심사 하다 가다 걸다 ?,cnn
16,16,True,환승 투어 입국 심사 필요하다 ?,cnn
16,16,True,환승 투어 출입국심사 관계 있다 ?,cnn
16,16,True,환승 투어 하다 전 심사 나가다 ?,cnn
16,16,True,환승 투어 때 받다 입국심사 뭐 달라 ?,cnn
16,16,True,어떤 식 환승 투어 입국심사 받다 ?,cnn
16,16,True,환승 투어 객 출입국심사 하다 린정 ?,cnn
16,16,True,환승 투어 하다 때 심사 ? 레알 ? 왜 받다 ?,cnn
16,16,True,출입국심사 통과 못 하다 환승 투어 어뜨캄 ?,cnn
16,16,True,환승 투어 용 출입국심사 어떠케 받다 ?,cnn
16,16,True,환승 투어 하다 때 출국심사 어떻다 받다 ?,cnn
16,16,True,환승 투어 하다 때 출입국심사 거치다 야하다 ?,cnn
16,16,True,입국심사 포함 되다 환승 투어 ?,cnn
16,16,True,환승 투어 시 출입국심사 필수잉 ?,cnn
16,16,True,입국심사 받다 환승 투어 가능 각 ?,cnn
16,16,True,환승 여행 끝나다 출국심사 받다 ?,cnn
16,16,True,환승 투어 하다 고해 출입국심사 포함 되다 ?,cnn
16,16,True,환승 투어 하다 때 입국심사 포함 되다 실화 ?,cnn
16,16,True,출입국심사 없다 ? 환승 투어,cnn
16,16,True,환승 투어 출국심사 있다 ?,cnn
17,17,True,수산물 ? 신고 ? 물품 ? 알다,cnn
17,17,True,해산물 중 ? 신고 하다 하다 ? 물건 ? 알다,cnn
17,17,True,해산물 ? 검역 ? 대상 대해 ? 알다,cnn
17,17,True,어떻다 ? 수산물 ? 가지 ? 오다 ? 때 ? 신고 하다 ? 거야 ?,cnn
17,17,True,생선 류 ? 가지 ? 입국 하다 예정 ? 신고 ? 대상 ? 궁금하다,cnn
17,17,True,신고 하다 해산물 ? 어떻다 ? 건가 ?,cnn
17,17,True,신고 ? 필요하다 수산 식품 대해 ? 알다,cnn
17,17,True,조개류 역시 수산물 ? 검역 ? 대상 ?,cnn
17,17,True,수산 식품 류 중 ? 어떻다 ? 품목 ? 검역 ? 받다 ? 하나요 ?,cnn
17,17,True,생선 류 중 ? 신고 ? 반드시 ? 하다 ? 대상 ? 어떻다 ? 게 ? 있다 ?,cnn
17,17,True,어떻다 ? 해산물 ? 신고 하다 ? 대상 ? 건가 ?,cnn
17,17,True,신고 하다 않다 ? 못 가져오다 ? 수산 식품 대해 ? 알다,cnn
17,17,True,신고 ? 후 ? 반입 가능하다 해산물 대해 열리다,cnn
17,17,True,검역 ? 반드시 ? 거치다 하다 수산물 ? 뭐 ?,cnn
17,17,True,해 신물 ? 가져오다 ? 지역 따르다 ? 검역 ? 거치다 ? 것 달라 ?,cnn
17,17,True,어떻다 ? 해산물 ? 들다 ? 오다 ? 때 ? 신고 하다 ? 해 ?,cnn
17,17,True,신고 ? 필요하다 해산물 ? 뭐 ? 있다 ?,cnn
17,17,True,신고 ? 하다 조개 ? 품종 ? 어떻다 ? 거야 ?,cnn
17,17,True,신고 ? 필요하다 생선 ? 종류 ? 알다,cnn
17,150,False,어류 ? 가지 ? 입국 ? 하다 미리 얘기 하다 되다,cnn
17,17,True,물고기 ? 들다 ? 나가다 ? 신고 ? 필수 ?,cnn
17,17,True,조 껍질 수산물 신고 ? 대상 이다,cnn
17,17,True,신고 대상 ? 알다 수산물 중,cnn
17,17,True,모든 수산 품 다 ? 신 고대 상 여,cnn
17,17,True,먼저 알다 ? 들다 오다 수산물 ? 알다,cnn
17,17,True,조 류 ? 검역 ? 신고 ? 받다 되다,cnn
17,17,True,신고 ? 나가야 하다 수산 제품 ? 뭐,cnn
17,17,True,생선 ? 어떻다 ? 품종 ? 신고 ? 대상 이 ?,cnn
17,17,True,수산물 중 ? 어떻다 ? 게 ? 검역 ? 신고 ? 대상 ?,cnn
17,17,True,해산 식품 중 ? 검역 ? 신고 거치다 하다 건 ? 어떻다 ? 건가 ?,cnn
17,17,True,생선 ? 검역 거치다 하다 ?,cnn
17,151,False,수산 식품 중 ? 검역 ? 필요하다 게 ? 어떤 건 ? 알다,cnn
17,17,True,관상 용 물고기 ? 신 고대 상 ?,cnn
17,17,True,검사 받다 야합 ? 냉동 되다 수산물,cnn
17,17,True,연 구조 사용 ? 가져오다 수산 생물 ? 검사 대상 속 하다 ?,cnn
17,17,True,식용 수산 생물 ? 신고 ? 받다 되다 ?,cnn
17,17,True,갑각류 ? 검사 하다 되다 수산물 ?,cnn
18,18,True,터미널 취항 하다 비행기 뭐 뭐 있다 ?,cnn
18,18,True,제 2 여객 취항 사 뭐 뭐 있다 모르다,cnn
18,18,True,제 1 여객 오늘 출국 하다 취항 사 알다 보다,cnn
18,18,True,터미널 취항 비행기 편 어떻다 있다 궁금하다 부분,cnn
18,18,True,티투 이용 가능하다 항공사 종류 말 해주다,cnn
18,18,True,티원 어떻다 항공회사 있다 레알 궁 그 매,cnn
18,18,True,터미널 몇 가지 취항 사가 있다,cnn
18,18,True,터미널 어떻다 항공사 취항 하다 건지다,cnn
18,18,True,터미널 별 취항 사 안내 해주다,cnn
18,18,True,터미널 취항 사가 달라 ?,cnn
18,18,True,터미널 별로 취항 사 종류 어떻다 되다 ?,cnn
18,18,True,어떻다 취항 사가 있다 터미널,cnn
18,18,True,T 1 취항 사 뭐 알다 보다,cnn
18,18,True,터미널 무슨 취항 사가 일 하니,cnn
18,18,True,제 2 여객 터미널 무슨 항공 회사 계약 되다 ?,cnn
18,18,True,제 1 여객 어떻다 비행기 회사 등록 되다 ?,cnn
18,18,True,터미널 이용 가능하다 취항 항공사 뭐 뭐 있다 ?,cnn
18,18,True,항공사 어떻다 종류 있다 ? 제 이 터미널,cnn
18,18,True,취항 사가 다양하다 티원 뭐 뭐 있다 알다,cnn
18,18,True,출국 터미널 보다 취항 사 알다,cnn
18,18,True,어떻다 터미널 어떤 항공사 있다 알다,cnn
18,18,True,항공사 별로 터미널 다른 ?,cnn
19,19,True,매표소 어디 버스,cnn
19,19,True,대중교통 티켓 판매 소 알다,cnn
19,19,True,교통 수단 매표 어디서 사 ?,cnn
19,67,False,교통대 중 티켓팅 하다,cnn
19,19,True,대중교통 승차권 살다 곳 어디 ?,cnn
19,19,True,교통 수단 티켓 사다 어디 로 ?,cnn
19,240,False,매표 하다 잇다 장소 알다 교통,cnn
19,19,True,교통 매표소 어디 ?,cnn
19,19,True,어디서 교통 표 구해 ?,cnn
19,19,True,교통 편 매표 어디 서해 ?,cnn
19,19,True,교통 수단 티켓 살다 곳 알다,cnn
19,19,True,대중교통 표 발권 어디 서해 ?,cnn
19,19,True,교통 표 발권 기기 있다 곳 알다,cnn
19,19,True,심야버스 표 어디 서사 ?,cnn
19,66,False,어디서 팔 ? 케이티 액스표,cnn
19,19,True,티원 심야버스 탑승권 구매 하다 위치 보여주다,cnn
19,19,True,심야버스 탑승권 어디서 구매 하다,cnn
19,236,False,심야버스 타다 어디가 사지 ?,cnn
19,19,True,버스 표 예매 하다 ?,cnn
19,19,True,미리 버스 표 예매 하다 ?,cnn
19,75,False,공항철도 매표 안내 부탁,cnn
19,75,False,ktx 매표 안내 부탁,cnn
19,19,True,심야버스 매표소 안내,cnn
19,19,True,KTX 표 사르다 어디 가다 ?,cnn
19,19,True,심야버스 표 살다 곳 알다,cnn
19,19,True,제 1 여객 터미널 버스 매표 안 내 좋다 해주다,cnn
19,19,True,대중교통 매표소 안내 해주다,cnn
19,19,True,대중교통 표 살다 곳 어디 ?,cnn
20,20,True,토지 사용 료 지급 공시 배전 설비 제거 소송 관련 판결례 보여주다,cnn
20,20,True,부당이득 금 지급 명령 전력 공급 장치 철거 소송 단례 검색 해주다,cnn
20,20,True,토지 사용 료 지급 공시 전력 배분 설비 제거 소송 재 판례 보기,cnn
20,20,True,배전 설비 철거 소송 부지 관련 판례 찾기,cnn
20,20,True,배전 시설 철거 소송 중 부지 관련 되다 판례 있다 ?,cnn
20,20,True,배전 장치 철거 소송 부지 연관 판결 선례 검색 해주다,cnn
20,20,True,배전 설비 제거 소송 부지 관련 판례 찾다,cnn
20,20,True,배전 시설 제거 재판 중 부지 관련 재판 결과 보기,cnn
20,20,True,전력 공급 장치 철거 소송 중 부지 관련 판례 찾기,cnn
20,20,True,전력 공급 시설 제거 소송 부지 관련 판결 결과 보기,cnn
20,20,True,전력 공급 설비 철거 소송 중 부지 관련 판례 검색 해주다,cnn
20,20,True,전력 배분 시설 철거 소송 중 부지 관련 되다 재 판례,cnn
20,20,True,전력 배분 장치 제거 재판 중 부지 관련 판결 결과 보여주다,cnn
20,20,True,배전 설비 철거 소송 중 이설 명령 ? 판례 찾다,cnn
