id,sentence
"2","승용차타고 공항가는 길 알려 주세요"
"2","인천공항 오는길 안내부탁해줘요"
"2","빠르게 인천공항 도착하려면?"
"2","자가용 말고 공항으로 가는 길 알려주세요"
"2","공항으로 어떻게 가면 될까요?"
"2","홍대 입구 출발해서 공항으로 가려면?"
"2","압구정에서 공항까지 가는 길 안내해줘"
"2","공항 도착하려면?"
"2","자가용 없어서 공항 가는 길 좀 안내해줘"
"2","대중교통 타고 어떻게 공항 도착하려나"
"2","공항으로 가려는데 뭐 타요?"
"2","인천공항 제일 빨리 가려면?"
"2","인공 향하는 길"
"2","인천 공항으로 빨리 가는 길"
"2","우리집에서 인천공항 가는 길 알려줘"
"2","인공 도착하는 법"
"2","공항으로 어떻게 찾아갑니까?"
"2","집에서 공항까지 가는데 제일 빠른 경로 알려줘요"
"2","자가용으로 공항갈 때 통행료 얼마나 나와요?"
"2","영종대교 이용해서 공항까지 가는 길"
"2","제일 빠른 길이 뭡니까? 공항으로 가려는데"
"2","차로 이동하려는데 공항 가려면 어떻게 갑니까?"
"2","고속도로 타고 공항까지 어떻게 갑니까?"
"2","공항으로 가장 빨리 가는 경로 알려주세요"
"2","자가용 타고 공항으로 가려면?"
"2","공항 도착하는 길 알려줘요"
"2","길 좀 알려줘 인공까지 가는 길"
"2","어떤 수단이 있나요 인천공항 갈때"
"2","인천공항 뭘로갈수있나요"
"2","자차로 공항도착"
"2","오는길 안내부탁해줘요"
"2","자가용으로 이동시경로 알려줘 인천공항"
"2","교통수단알려줘 인천에어포트갈때"
"2","어떤 수단이있는지 보여줘 인천공항갈때"
"2","인천국제공항가려고하는데요"
"2","대중교통이용해서 인천공항 도착하는 방법 있어요?"
"2","최대한 빨리 공항 가는방법알려줘"
"2","최단노선알려줘 인천공항갈때"
"2","국제공항 어케 가면 좋아요?"
"2","공항까지 가는 길이 어떻게 되나요?"
"2","어떤거 타고 가야 되? 공항 갈때"
"2","어떻게 가야할까? 공항가고싶으면"
"2","공항까지 차타고 가면되?"
"2","가는길 어케되니 인천공항"
"2","인천공항으로 가려면 무슨방법이이있나요"
"2","어떤 대중교통 있어? 인천공항까지 갈"
"2","인천까지 갈때 뭐타고 가?"
"2","뭐타고 가면 되는건지 알려줘 공항까지"
"2","인천공항처음가보는데 무슨 교통편이용해야되나요"
"2","인천공항 어떻게 가는걸 추천하니?"
"2","경로 어떻게 되는지 보여줘 인천공할갈때"
"2","어떤식으로 갈수있게 되있나요 인천공항까지"
"2","인천공항 가는길 안내도와줘요"
"2","국제공항까지 갈수있는 길 알려줘요"
"2","뭐타고 가면 공항에 도착해?"
"2","국제공항 가기 쉬운 교통정보 "
"2","공항가는길 검색해줘"
"2","인천공항 티투로가려면 어느 도로타야되?"
"2","인천공항은 어느방향으로 가면 되는거야?"
"2","자동차로 공항어떻게 가면되니"
"2","인천공항 가는거 처음이라 어떻게 가야하는지 모르겠어"
"3","온라인 청약 시 서류첨부 방법 문의"
"3","온라인 청약 시 어떻게 서류첨부를 하지?"
"3","온라인 청약을 할 때 서류첨부를 하고 싶어"
"3","온라인 청약하는데 서류첨부하는 법을 모르겠어"
"3","온라인 청약 시 서류 첨부 방식"
"3","온라인 청약 시 서류 첨부 규정"
"3","온라인 청약을 할 때 서류 첨부 방법"
"3","온라인 청약 시 서류를 첨부하려면 어떻게 해?"
"3","온라인 청약 시 서류 첨부 시 고려할 점"
"3","온라인 청약 서류 첨부 원칙"
"3","온라인 청약 서류 첨부 관련 지침"
"3","온라인 청약 첨부 시 지시 사항"
"3","온라인 청약 서류 첨부는 어떤 식으로 해야 돼?"
"3","온라인 청약 시 권장되는 서류 첨부 방법"
"3","어떤 방식이 온라인 청약 시 권장되지?"
"3","어떤 방법이 온라인 청약 시 권장돼?"
"3","온라인 청약할 때 서류를 첨부하는 방법에는 뭐가 있어?"
"3","온라인 청약 시 서류 첨부 규칙"
"3","온라인 청약 서류 첨부 관련 조항"
"3","온라인 청약 서류 첨부를 어떤 식으로 해야돼?"
"3","온라인 청약 시에 어떤 방식으로 서류 첨부를 하지?"
"3","온라인 청약 시 어떤 식으로 서류를 첨부해?"
"3","온라인 청약을 할 때 서류를 첨부하는 방법을 검색해줘"
"3","온라인 청약 시 서류첨부 관련 사항"
"3","온라인 청약 시 서류첨부와 관련된 정보를 찾아줘"
"3","온라인 청약 시 어떤 기준대로 서류를 첨부하지?"
"3","온라인 청약 시 서류 첨부는 어떤 기준을 따라?"
"3","온라인 청약할 때의 서류 첨부는 무슨 규정을 따르나요?"
"3","온라인 청약 시 서류 첨부 권장 사항"
"3","온라인 청약할 때 서류를 첨부는 어떤 방식이 권장돼?"
"4","휴일에도 택배 배달이 되나요?"
"4","공휴일 택배 배송여부 알려줘"
"4","공휴일 택배 배송 가능한가요?"
"4","공휴일날 배송해주시면 안되요?"
"4","공휴일날배송해주시면안되요?"
"4","공휴일에도배송해주세요"
"5","청년내일채움공제 가입절차가 어떻게 되나요?"
"5","청년내일채움공제 가입절차"
"5","내일채움공제 가입절차"
"5","청년내일채움공제 가입절차 알려줘"
"5","청년내일채움공제 가입절차 안내"
"5","내일채움공제 가입절차가 궁금해요"
"5","내일채움공제 가입 절차를 알고 싶어요"
"5","청년내일채움공제는 가입절차가 어떻게 이뤄져있나요?"
"5","청년내일채움공제 가입은 어떤 절차를 따르나요?"
"5","어떤 절차를 거쳐서 내일채움공제의 가입이 이뤄지나요?"
"5","어떤 절차로 청년내일채움공제의 가입이 진행되나요?"
"5","청년내일채움공제의 가입과정을 알려줘"
"5","청년내일채움공제 가입과정"
"5","내일채움공제 가입과정"
"5","내일채움공제 가입과정이 어떻게 돼?"
"5","청년내일채움공제 가입은 어떤 과정으로 구성되어 있나요?"
"5","청년내일채움공제 가입시 절차"
"5","청년내일채움공제 가입할 때 거치는 절차"
"5","내일채움공제 가입시 진행되는 절차"
"5","청년내일채움공제 가입 진행 절차"
"5","청년내일 채움공제 가입 신청절차는?"
"5","청년내일채움공제 가입신청하려는데 절차가 어떻게 돼?"
"5","내일채움공제 가입하려는데 절차는?"
"5","내채공 가입절차"
"5","채움공제 가입 신청하려는데 절차 좀 알려줘"
"5","공제 가입절차"
"5","청년내일채움공제 가입 처리 절차"
"5","청년내일채움공제 가입 절차 찾아줘"
"5","내일채움공제 가입 단계가 어떻게 돼?"
"5","채움공제 가입 단계 설명해줘"
"5","내일채움공제 가입 과정은?"
"6","티투 라운지 알려줘"
"6","라운지 이용시간 알려줘"
"6","라운지"
"6","대한항공라운지"
"6","아시아나라운지"
"6","중국동방항공 라운지"
"6","제1여객터미널 라운지 이용시간은?"
"6","제2여객터미널 공항 라운지 이용"
"6","탑승동에도 라운지 있어?"
"6","마티나골드 라운지 위치 가르쳐줘"
"6","티원에 무슨무슨 라운지 있음"
"6","라운지 위치"
"7","승인지연 지역본부 연결지연"
"7","승인 지연"
"7","본부연결 지연"
"7","가입승인 지연"
"7","가입 시 승인지연"
"7","내일채움공제 승인지연"
"7","지역본부 연결 지연"
"7","승인이 지연 되고 있어요"
"7","가입승인이 왜 지연되나요?"
"7","본부연결이 지연되는데 어떻게 해?"
"7","지역본부 연결이 왜 지체되는거야?"
"7","승인이 왜 지체되나요?"
"7","가입승인 지체"
"7","가입승인 지연 어떻게 해결해?"
"7","지역본부 연결 지연 시 어떻게 해?"
"7","가입 승인이 연기되고 있는 이유가 뭐야?"
"7","승인지연 또는 지역본부 연결지연"
"7","본부연결이 지연되고 있는데"
"7","승인지연 시 해결 방법"
"7","지역본부 연결지연 해결책"
"7","왜 아직 승인이 안되나요?"
"7","승인이 지연되는 경우"
"7","지역 본부 연결이 지연되는 상태"
"7","왜 가입승인이 늦어지나요?"
"7","본부연결이 늦어지는 이유가 뭔가요?"
"7","승인이 늦어지는데 왜 이런건가요?"
"7","왜 지역본부 연결이 지연되는지 알고 싶어"
"7","가입승인 지연되는 문제"
"7","왜 본부연결이 연기되고 있는거죠? "
"8","청약신청(접수대기 상태)하였는데 청약승인은 언제 진행되나요?"
"8","청약승인 소요시간"
"8","청약승인까지 소요시간"
"8","청약승인 언제돼?"
"8","청약신청했는데 청약승인 언제 될까요?"
"8","접수대기 상태인데 청약 언제 승인 되지?"
"8","청약승인되려면 얼마나 기다려야 돼?"
"8","접수하고나면 청약승인은 언제 처리되나요?"
"8","청약 승인되려면 얼마나 기다려야 하나요?"
"8","청약승인까지 걸리는 시간은?"
"8","청약승인 언제 진행돼?"
"8","청약승인까지 소요되는 시간"
"8","청약승인까지 소요되는 기간은?"
"8","청약 신청 후 승인까지 얼마나 걸려?"
"8","청약 신청하면 언제 승인되나요?"
"8","청약신청 후 얼마가 소요되어야 청약이 승인될까요?"
"8","청약승인은 언제 처리되나요?"
"8","청약신청 후 승인 처리까지 얼마나 걸릴까요?"
"8","청약 접수하면 언제 승인되지?"
"8","접수대기 상태에서 승인으로 바뀌려면 얼마나 걸릴까요?"
"8","청약 신청하고 몇 일 후 승인되나요?"
"8","청약승인 되는데 걸리는 시간"
"8","얼마동안 기다려야 청약이 승인 될까요?"
"8","청약승인까지 얼마나 걸려?"
"8","청약승인되려면 시간이 얼마나 드나요?"
"8","청약 승인은 어느 정도의 기간이 소요되나요 "
"8","청약신청했는데 승인 얼마나 걸릴까요?"
"8","접수대기상태인데 승인되려면 몇 일이 걸리나요?"
"8","청약 신청 후 승인까지 소요시간"
"8","몇 일 걸려야 승인이 완료되나요?"
"9","수하물 잃어버렸는데 어떡해?"
"9","짐을 분실했는데 어떻게 해요?"
"9","짐 분실하면 어디에 연락해야 되나?"
"9","짐 분실시 해결방안 알려줘"
"9","짐 분실하면 어떻게 처리해야해?"
"9","수하물 분실했는데 어디에 문의해요?"
"9","수하물 분실후 어떻게 해야하는지 알려줘"
"9","짐을 잃어버렸는데 어떻게 해요?"
"9","짐 잃어버렸는데 어디다가 물어봐야돼?"
"9","수하물 분실시 처리 방법 알려줘"
"9","수화물이 없어졌는데 어떡하면 좋을까요?"
"9","수화물을 찾을 수가 없는데 대처방법 알려주세요"
"9","짐이 분실됐는데 어디다 신고해야하나요?"
"9","위탁했던 내 짐을 찾을 수가 없어요"
"9","위탁한 수화물이 없어진 것 같아요"
"9","수화물이 안 보이는데 어디다 문의해야할까요?"
"9","짐을 못 찾았어요"
"9","내 짐을 못찾았는데 어디로 가야 하죠?"
"9","제 짐이 분실된 것 같은데 어떡해야 할까요?"
"9","내 수화물이 분실된 듯한데 어떡해야하는지 방법 없을까요?"
"9","위탁했던 수화물이 보이지 않아"
"9","부쳤던 짐이 없어지면 어떡해?"
"9","어떡하면 잃어버린 내 짐 찾을 수 있어?"
"9","분실한 수화물 어디서 찾을 수 있어?"
"9","수화물 분실했을 경우에 어떡해야 돼?"
"9","짐이 분실되면 대처를 어떻게 해야 해?"
"9","수하물 분실 도와주세요"
"9","짐을 잃어버렸는데 찾을 방법이 있나요?"
"9","수화물 분실시 보상은?"
"9","내 화물 어딧니"
"9","도와줘 내 짐이 사라졌어"
"9","내 화물 잃어버리면 어디에 가야되?"
"9","해결법 있니? 짐을 되찾을"
"9","유실수화물 되찾을 방법좀 알려줘"
"9","분실수화물 처리 방안"
"9","없어져버린내짐 어디있는지 알수있어?"
"9","유실수하물 어떻게 해야 되찾을까?"
"9","수화물이 분실된 것 같아요"
"9","수화물을 못 찾았으면 어떡해야 해?"
"9","수화물을 잃어버렸으면 어떡해?"
"9","수화물 잃어버리면 어디다 연락하면 돼?"
"9","수화물 분실 시 대처 방법 알려줘"
"9","짐이 없어졌을 때 어떻게 해야하는 건지 알려줘"
"9","수화물 분실신고하면 다시 찾을 수있을까요"
"9","처리담당기관 연락처 알려줘 수하물분실시에"
"9","내캐리어를 누가가져갔나봐 어떡하죠"
"9","짐을 분실했는데 찾아주세요"
"9","어디가서 찾아야되나요 짐 분실시에"
"9","분실신고한 수화물은 어디서 찾아요"
"9","분실했던 짐 찾는 곳 어디에 있나요"
"9","분실했던 제 짐 찾는 곳 위치 알려줘"
"9","잃어버린 짐은 어디서 찾아요"
"9","잃어버린 짐 찾는 곳"
"9","잃어버린 짐 찾는 위치"
"9","잃어버린 짐 어디서 찾죠"
"9","분실한 캐리어 찾는 위치"
"9","수화물이 없어졌어"
"9","어디네 문의해요? 짐분실시"
"9","화물이 없어졌어요"
"9","수화물을 놓쳐버렸어 어떻게해요?"
"9","내화물이 사라져버렸는제 찾을수 있을까요?"
"9","어떡해? 내수하물이 사라졌어"
"9","캐리어가 사라졌어 찾아주세요"
"9","어디에 연락하죠 화물분실시에"
"9","짐분실하면 항공사에서 보상해줘?"
"9","보상규정알려줘 화물분실시"
"9","잃어버린 수화물 돌려줘"
"9","내없어진 짐 찾아줘요"
"9","잃어버린 짐은 어디서 찾아주나요"
"9","짐 분실 문의 안내"
"9","수화물 유실문의 안내"
"9","캐리어 유실 문의번호"
"9","유실수화물생기면 어떻게해?"
"9","어쩌죠 짐을 분실했어요"
"9","분실수화물 관리처 알려줘"
"9","개인수하물 없어졌어 도와줘"
"9","내짐 없어졌어 빨리 도와줘"
"9","캐리어 실종된거 어디서 찾아야되?"
"9","내 짐 없어진거 어디에 알려야해?"
"9","분실화물 접수처 알려줘"
"9","분실캐리어 접수 어떻게 하니"
"9","짐 잃어버렷는데요 어디에 신고해요?"
"9","수하물 분실했을때 대응법알려줘"
"9","짐이 없어지면 어떻게 대처해요?"
"9","수하물 없어진거 문의할래"
"9","어디에 신고해야되 화물분실"
"9","분실시에 도움요청할곳알려줘 수화물"
"9","내 캐리어 없어진거 어디에 알려서 찾아?"
"9","수하물분실시에 문의전번 알려줘"
"9","짐이 없어진것같은데 어디에 전화햐?"
"9","수화물 없어지면 어디다 보상 신청하죠?"
"9","수화물이 분실됐을 경우 어디에 요청해요?"
"9","수화물 안나오면 어쩌지?"
"9","수화물이 안보이는데?"
"9","수화물 찾을 수가 없어요"
"9","제 수화물이 보이질 않아요"
"9","부쳤던 가방이 보이질 않으면 어떡하죠?"
"9","위탁한 수화물이 없어지면 어디로 가면 될까요?"
"9","수화물 잃어버린다면?"
"9","수화물이 없어졌다면?"
"9","맡겼던 내 캐리어가 나오질 않네요"
"9","제 캐리어가 분실된 것 같은데?"
"9","나 짐 잃어 버렸다"
"9","짐 비행기에 놓고 내렸는데"
"9","짐 비행기에 놓고 내렸는데 어떡해"
"9","짐 비행기에 놓고 내렸는데 어디로 가"
"9","짐 비행기에 놓고 내리면 어디에 연락취해?"
"9","짐 비행기에 놓고 내렸는데 안내해줘"
"9","출국할때 수하물 분실했으면 어떻게 해?"
"9","비행기 타기전에 수하물 분실한거 같은데 어떻게 하지?"
"9","수하물?파손된거 어떻게?해요?"
"9","짐이?부서졌는데?어떡해?"
"9","수하물이?찢어졌어요"
"9","수하물이?파손되었을 때?어떻게?하나요?"
"9","수화물?파손시 해결방안"
"9","수화물?망가졌으면 보상해줘?"
"9","수화물이?고장났는데?어떡해?"
"9","수화물?부셔졌는데 보상받을?수?있어?"
"9","수화물?파손시?누구에게 책임이?있나요?"
"9","내?짐이?망가졌는데?어떻게?해야돼?"
"9","수화물?중에?부서진?물건?있는데 어떡하면 좋을까?"
"9","내?짐?상태가?이상한데?어디에?신고하면 될까?"
"9","수화물이?부서진 것 같은데?어떻게?해야?하나요?"
"9","수화물?파손?됐을 때 대처방법?알려주세요"
"9","수화물?망가졌을 때?처리는?어떻게?되는?건가요?"
"9","위탁했던 제?물건의 상태가 이상해요"
"9","제?짐이?파손된 거 같은데 어떡하나요?"
"9","제?물품이 오는 중간에?망가진 거 같아요"
"9","파손된 제?물품?발견하면?어디다?문의해야하나요?"
"9","제?물품이?훼손되었는데?어디에?연락해야 할까요?"
"9","훼손된 제?물품?신고하는 법?알려주세요"
"9","수화물이?망가진 거 같은데?"
"9","수화물?망가지면?어디로 가서?문의해?"
"9","수화물이?훼손된 거 같으면?어디로 가면 될까?"
"9","짐이?망가지면?어디에?문의하면 좋을까?"
"9","위탁한?짐이?파손되면?어떡해?"
"9","위탁했던?수화물이?망가지면 어떡하면 좋죠?"
"9","항공기?수화물?파손?및 보상"
"9","항공수하물?파손?배상?안내"
"9","캐리어?바퀴가?빠졌는데 보상해주나요"
"9","수화물이 찌그러졌는데"
"9","캐리어가?망가졌는데 어쩌죠"
"9","수하물?훼손?됐으면?어디로 가야해?"
"9","맡겼던화물이?부서져있으면 수리해줘?"
"9","수하물손상이 심한데?어떡해?"
"9","항공수화물이?훼손된경우 뭘 해주나요"
"9","파손된?짐은?누가?책임져야해?"
"9","망가진수하물은?어떻게?보상받아?"
"9","해결해주는?곳?부서진짐"
"9","수화물이 중간에?훼손된거 같은데"
"9","가방손잡이가 끊어져있는데 보상해줘"
"9","보상신고하는법?수화물파손시"
"9","수화물이?파손됐는데?"
"9","수화물?망가진채 나오면 어쩌지"
"9","캐리어가?망가졌다고!"
"9","어떻게?알려요??파손화물"
"9","변상문의?화물?파손됐을때"
"9","수화물?부서진거?어디서?변상받아"
"9","수화물?파손에대해?보상신청할수있어?"
"9","수화물?파손되면?어디로?바로 가야하나요"
"9","훼손된?짐?배상신청?할래"
"9","수하물?파손된 경우에 나?어떻게해?"
"9","내?캐리어?망가진 채로?받았어요"
"9","내?캐리어가?망가져서?도착했어"
"9","부쳤던?캐리어가?망가졌을 때는?"
"9","출국?후?수화물이?망가진 걸 알게 됐어요"
"9","출국하고 나서?수화물?망가진거 알면?어떡해?"
"9","수화물?파손되면?어디에?연락하나요?"
"9","수화물?파손?시?어디에?얘기하나요?"
"9","수화물?망가졌으면?어떡해?"
"9","수화물?파손?됐으면?어디다?연락해서?신고하나요?"
"9","가방이?찢어지면?어디에?문의해야하나요?"
"9","캐리어가?망가졌는데?어디다?요청하나요?"
"9","내?짐?파손되면?"
"9","들고오던?꽃병이?깨졌어요?배상?받을?수?있나요?"
"9","비행기가 흔들리면서?도자기가?깨졌어요?배상?가능해요?"
"10","면세지역 제1여객 명가의 뜰 위치 알려줘"
"10","일반지역 T1 롯데리아 위치 알려줘"
"10","티원 일반지역 롯데리아 어디있어?"
"10","제2여객터미널에 면세지역 스타벅스 어딨어?"
"10","제1여객터미널 스벅 위치 알려줘 일반지역"
"10","탑승동에 스노우폭스는 어디로 가야 잇어요? 면세지역"
"10","일반지역 뚜레쥬르는 제2여객 어디에 있어?"
"10","면세지역 탑승동 어디로 가야 비비고가 있어?"
"10","공차는 일반지역 제2여객 어디에 있나요?"
"10","커피빈은 면세지역 탑승동원 어디에 있어?"
"10","공차 위치가 궁금해 제2여객 일반지역"
"10","제2여객터미널에 있는 롯데리아 연락처 알려줘 면세지역"
"10","일반지역 제2여객에 있는 명가의 뜰은 몇시까지 운영해?"
"10","면세지역 티원에 있는 커피빈은 몇시까지 해?"
"10","공차 연락처 알려줘 일반지역 탑승동"
"10","제1여객터미널에 있는 면세지역 스타벅스 위치는?"
"10","롯데리아 운영시간이 궁금해 탑승동 일반지역"
"10","일반지역제1여객에 본죽 어딨어"
"10","본비빔밥 위치 알려줘 탑승동"
"10","탑승동 본비빔밥 연락처 알아?"
"10","티원에 있는 와라쿠샤샤 연락처 알려줘 일반지역"
"10","쉑쉑버거는 몇시까지 영업해?"
"10","T1 삼진어묵 어디 있어?"
"10","2터미널 푸드코트 몇시까지 해?"
"10","제2여객 비첸향 연락처 알려줘"
"10","T2 커피빈 운영시간 알고 싶어"
"10","제1여객터미널 리나스 몇시부터 이용가능해?"
"10","터미널2 백미당 어디 있는지 알려주세요"
"10","티원 메이하오짬뽕집 몇 시부터 운영하나요?"
"10","kfc 찾아가려면 어느 길로 가면 될까요? 탑승동 패스트푸드"
"10","계절밥상 아침 몇 시부터 문 열어요?"
"10","베스킨라빈스 어디로 가야 찾을 수 있어요?"
"10","모스버거 문의할 수 있는 전화번호 알려주세요"
"10","던킨도너츠 마감시간 몇 시에요?"
"10","스타벅스 찾아가는 길 좀 알려주세요"
"10","메이하오짬뽕 영업 몇 시까지야?"
"10","KFC는 24시간 영업이야?"
"10","2터미널 안에 카페베네 인터넷 카페 있어?"
"10","니맛이란 식당 단체로 가려는데 전화번호가 어떻게 돼? 탑승동 양식 제1여객"
"10","제1여객 터미널 푸드코트 어딨어?"
"10","티원 핵스테이크 전화번호 알려줘"
"10","영빈루는 제1여객터미널 어디에 있어?"
"10","T1 계절밥상 연락처 뭐야?"
"10","제2여객 터미널 모스버거 어떻게 가?"
"10","탑승동 빕스익스프레스 위치 보여줄래"
"10","빵 먹고싶은데 여기 뚜레쥬르 있어?"
"10","쉑쉑 가려면 어디로 가야해?"
"10","비비고 오픈시간 알려줘"
"10","자연은맛있다 가고싶어요"
"10","뚜레쥬르카페 어디에있나요?"
"10","위치 알려줄래 평화옥"
"10","포베이 가려면 어디로 가야돼?"
"10","어느 쪽으로 가야되나요 커피빈가려면"
"10","파리바게트플라워카페가 있다던데 어느쪽이야?"
"10","메이하오짬뽕 어디에 있는지 알려주세요"
"10","몬스터브레드는 몇 시까지 영업해?"
"10","카페베네 인터넷카페 문의번호 알려줘 탑승동 카페"
"10","KFC 어디로 가면 나오나요?"
"10","투썸플레이스M.net 영업시간 좀 알려줘"
"10","니맛 연락처 알려주세요"
"10","엔제리너스 어디로가?"
"10","리나스 영업시간 언제까지야?"
"10","전화번호 알려줄래 삼진여묵매장 탑승동 포장식품 삼진어묵"
"10","파리크라상 지도 보여줘"
"10","면채반 문닫는 시간 알려주세요"
"10","잠바주스는 언제까지 열어요"
"10","제일제면서 문의할 수 있는 연락처 주세요"
"10","kfc 매장 위치 알려줘 1여객"
"10","몬스터브레드 매장 마감 시간이 언제죠?"
"10","제일제면소 매장에 연락해볼 수 있어요?"
"10","스타벅스 매장 어디로 가죠?"
"10","본죽 매장 전화하고 싶어"
"10","어디있어? 스타벅스 매장"
"10","투썸플레이스는 언제 마감인가요?"
"10","위니비니 매장에 물어볼 게 있어요"
"10","스타벅스 찾게 길 좀 안내해줘"
"10","빚은 매장은 언제까지 열어?"
"10","위니비니에 문의하려면 어디로 전화걸어요?"
"10","스타벅스는 문 닫는 시간이 언제야?"
