['38794f16594449f497437119'],38794f16594449f497437119,공항 내 에서 전시 하고 있는 것 정보 알려줘,True
['7c84c2e267824e6c99c5e0bf'],7c84c2e267824e6c99c5e0bf,계약 종별 외 다른 용도 사용 으로 발생 한 위약금 청구 관련 소송 결과 알려줘,True
['63c329690dbe4edb83aefe28'],63c329690dbe4edb83aefe28,부가세 환급 받을 때 창구 에서도 가능하지 ?,True
['cf74ddb8ec2942e6b144968d'],cf74ddb8ec2942e6b144968d,입국 시 면세점 위치 안내 해줘,True
['cbd58af253244f16a277b76d'],cbd58af253244f16a277b76d,인천공항 에는 자 차로 가야 되나요 ?,True
['9a2f48b3df8b4d39b6d35247'],9a2f48b3df8b4d39b6d35247,축산물 수입 이 금지 된 나라 들 알려주세요,True
['08bcfc65d40a48e591604df5'],08bcfc65d40a48e591604df5,수하물 은 어떤 순서 로 찾아 ?,True
['e007651a18a6450f884d886e'],e007651a18a6450f884d886e,계약 업체 주소 이전 어떻게 해야하는 지 알려주세요,True
['f882601c386b48e88545d7c7'],f882601c386b48e88545d7c7,어떤 조건 이 여야 우대 출구 사용 해 ?,True
['267aa139f1584fe8bee177c4'],98be91a488a74e41942cdffc,구상 청구 소송 중 공사 대금 관련 소송 판례 에 대해 알려주세요,False
['7fe861c370e84b5cb99e040f'],7fe861c370e84b5cb99e040f,도급 계약해지 로 송전 선로 공사 중지 가처분 신청 관련 판례 보여줘,True
['0243ef000ee143c69a056a29'],0243ef000ee143c69a056a29,천재지변 으로 인한 불시 정전 피해 관련 손 배상 청구 소송 에서 배상 액 감액 방법 은 ?,True
['608d176ea73e42b39dd91aa2'],1cfba082f3a8457abe8432df,해외 나갈 때 제한 되는 물건 목록 좀 알려줘,False
['e2fec3a728bb49fd9da62508'],e2fec3a728bb49fd9da62508,회사 대표 도 핵심 인력 으로 공제 에 가입 되나요 ?,True
['8af1ea6670db4beb88144894'],8af1ea6670db4beb88144894,위약금 지급 을 청구 하는 소송 에 대한 최신 판례 내용 보기,True
['7c84c2e267824e6c99c5e0bf'],7c84c2e267824e6c99c5e0bf,전 기 사용 계약 상 과 다른 계약 종별 적용 되었을 때 위약금 청구 소송,True
['21baa8de0ecf40a0a11c9569'],e76d6c11b4e4411189b3823e,옘병,False
['73c5911081ba4c6289d3f85b'],73c5911081ba4c6289d3f85b,분실 했던 물품 찾아가는 법 은,True
['6d1fc0e57d6247c1b4b0b423'],898a1dabda4b403b8da84108,드라이크리닝 맡기려면 어디 로 가야되 요 ?,False
['d5f4213eca114e63957bf6f4'],d5f4213eca114e63957bf6f4,어디 쯤 에 있어 ? 셀프 로 짐 부치는 기계,True
['8e1c40b4c71d485b978ae7c9'],8e1c40b4c71d485b978ae7c9,어디 에 있나요 점자 안 내 문,True
['3bf2de985c2a42e6bc5845ab'],3bf2de985c2a42e6bc5845ab,면세 품 관련 면세 액 한도 가 얼마 죠 ?,True
['21baa8de0ecf40a0a11c9569'],971a67db63d54880933eb30d,Good !,False
['0e06f21eeb034000a6bb6861'],4df2aa0e714f4a83af3e3e71,너 소개 해봐,False
['e16b7c711fb64621a38d5e30'],e16b7c711fb64621a38d5e30,2 개 회사 에서 겸직 중 인데 내일 채움 공제 가입 되나요 ?,True
['71caca7934cc4c5d9005c419'],71caca7934cc4c5d9005c419,뭐 할까 ?,True
['d8820caa787d448593425b04'],d8820caa787d448593425b04,국제선 환승 어떻게 하는거야 ?,True
['10d8e5cca1d5435eb6bf6cc5'],10d8e5cca1d5435eb6bf6cc5,여권 이 갑자기 안보 여 어떻게 해 ?,True
['ed197b06b8f9494faba6b5fc'],ed197b06b8f9494faba6b5fc,전력 공급 시설 철거 소송 중 재해 를 인정 한 판례 검색 해줘,True
['b240cda61e3b4a13b866bd37'],b240cda61e3b4a13b866bd37,토지 소유권 을 이전 할 때 토지대장 등분 이 없는 경우 소유권 이전 등기 말 소 청구 소송 판례,True
['21baa8de0ecf40a0a11c9569'],20b243c4e75f403492ae7fca,오야,False
['7c84c2e267824e6c99c5e0bf'],7c84c2e267824e6c99c5e0bf,계약 종별 위반 적발 되었을 때 위약금 청구 소송 판례,True
['21185518a9b24d5b8443ff52'],21185518a9b24d5b8443ff52,채무 부존재 소송 중 전기요금 과 관련 된 사례 를 보여줘,True
['42468e042ba74936a8d63a07'],d73e24f061f741ebaa7509e3,야간 운행 버스 는 어디 로 다니나여,False
['4e86e83b1ee04d47a69314c1'],4e86e83b1ee04d47a69314c1,포기 한 물품 은 어찌 되는 것 이오 ?,True
['70af7bc68eb844809496eee4'],70af7bc68eb844809496eee4,더페이스샵 매장 위치 는 ? 	,True
['430b6ab18c414c0b8e8e4c3a'],430b6ab18c414c0b8e8e4c3a,보안 체크 안내 해줄래,True
['f0172e1ed2c045c89c3fc5dc'],f0172e1ed2c045c89c3fc5dc,사 전무 인 요 금정 산기 로 정산 할 때 교통카드 로 도 됩니까 ?,True
['53123f4da2714c7287f16487'],53123f4da2714c7287f16487,부당해고 구제 재심 판정 에 대한 불복 기간 기 산점 에 대한 판례 가 변경 된 사례 있나요 ?,True
['49bf358bde3f43c1bd0a6540'],2208c32567a34fb5bafbc59b,부당한 인 허가 거부처분 에 대한 취소 청구 소송 관련 판례 찾아주세요,False
['29621f45f2fa4219ade03582'],29621f45f2fa4219ade03582,구 상금 청구 소송 중 계획 정전 관련 판례 에서 책임 비율 이 변경 된 사례 찾아줘,True
['b6bb6c7b8f2a4a8997f9e9fd'],b6bb6c7b8f2a4a8997f9e9fd,발렛파킹 이용 하면 얼마 야 ?,True
['073cc35ecd8f48dba50b3c9e'],073cc35ecd8f48dba50b3c9e,고 가품 을 어떻게 반출 해 ?,True
['26fd175c732f4de3bb993764'],26fd175c732f4de3bb993764,인사 이동 무효 확인 소송 에서 다투어야 하는 요소 들 ?,True
['21185518a9b24d5b8443ff52'],21185518a9b24d5b8443ff52,중복 전 기 세 납부 에 대한 채무 부존재 소송 관련 판례,True
['490ad73627c64ac6b0019ba6'],490ad73627c64ac6b0019ba6,제 일 여객 터미널 에서 탑승 동 환승 하기,True
['5844f692252d4b7cac6ee11a'],5844f692252d4b7cac6ee11a,티투 부쳤던 짐 찾는 곳 이 어디 일까 요 ?,True
['490ad73627c64ac6b0019ba6'],490ad73627c64ac6b0019ba6,탑승동 으로 환승 하는 법 알려줘,True
['55c41504f49d406684221108'],55c41504f49d406684221108,면세점 가면 어떻게 하면 되나요 ?,True
['b7c20418309e4588a805eaba'],b7c20418309e4588a805eaba,기내 에서   아기 를 위 한   혜택 이   있나요 ?,True
['f944d32f776243c89ba54f09'],f944d32f776243c89ba54f09,분실 수화물 관리 처 알려줘,True
['f7a0b3b18c8642328675dbff'],f7a0b3b18c8642328675dbff,설비 하자로 정전 사고 발생 시 손 배상 청구 소송 에서 간접강제 관련 판례,True
['a8012e22b5a943868750d662'],a8012e22b5a943868750d662,어떤 절차 를 거쳐서 내일 채움 공 제의 가입 이 이뤄지나요 ?,True
['4cd71844cd19465a8b1c52d3'],4cd71844cd19465a8b1c52d3,무료 로 수화물 맡길수있는 부피 가 어떻게 되 ?,True
['fbb8302ea84644eeb6590191'],fbb8302ea84644eeb6590191,온라인 청약 을 할 때 서류 를 첨부 하는 방법 을 검색 해줘,True
['5a8bc6b72c204bb99ec0716c'],5a8bc6b72c204bb99ec0716c,파키스탄 은 여행 하기 안전한지 궁금해,True
['056c19a5d7e145939c97c307'],056c19a5d7e145939c97c307,구매 한 면세 품 기내 반입 가능할까 ?,True
['a80644e477fb42d0a3b077e4'],a80644e477fb42d0a3b077e4,제 1 여객 CGV 몇 시 까지 해 ?,True
['ba0cfd41b7ab4f61b2d193b3'],ba0cfd41b7ab4f61b2d193b3,면세점 에서 물건 샀는데 리 펀드 가능합니까 ?,True
['4502b3e652a64f67af438f5f'],4502b3e652a64f67af438f5f,변상 금부 과 처분 관련 소멸시효 를 중단 시킬 수 있는 방법 은 ?,True
['d8820caa787d448593425b04'],d8820caa787d448593425b04,비행기 환승 방법 알려됴 외항 기 로 내항 기 에서,True
['11928c41902c458a86a97e22'],11928c41902c458a86a97e22,시민단체 에서 청구 한 수신료 분리 고지 거부처분 취소소송 중 항소 를 진행 한 사례,True
['e794e051df0b4c57a5a9802a'],e794e051df0b4c57a5a9802a,계약 종별 과 관련 하여 제기 할 수 있는 소송,True
['8593b382fc60424698c0c6e0'],8593b382fc60424698c0c6e0,보전처분 에 대한 도급 물품 계약 체결 금지 가처분 소송 사례 에는 무엇 이 있나요 ?,True
['8e1c40b4c71d485b978ae7c9'],8e1c40b4c71d485b978ae7c9,점자 안내서 여기 에서 구 할수있니 ?,True
['6c60d65b342e47fe913e817c'],6c60d65b342e47fe913e817c,입국 심사 할 때 유의사항 뭐 가 있을까 ?,True
['971a67db63d54880933eb30d'],971a67db63d54880933eb30d,베리 굿,True
['dff2b9c521fb47af9f1c4685'],dff2b9c521fb47af9f1c4685,연대보증 관련 사해행위 소송 판례,True
['4cd71844cd19465a8b1c52d3'],0e59de164d654f8ea7ed4523,유모차   빌리는   서비스   무료 야 ?,False
['ed197b06b8f9494faba6b5fc'],ed197b06b8f9494faba6b5fc,배전 장치 철거 피해 에 대한 재 판례 가 있나요 ?,True
['d7c324d39a104e008e2b221a'],d7c324d39a104e008e2b221a,우대 출구 어디서 찾을 각 ?,True
['133255cd3f6147b089eb52e4'],133255cd3f6147b089eb52e4,등기 하지 않은 토지 에 대한 보상금 청구 소송 관련 판례,True
['1e8eadc32b7742a4b0b76042'],1e8eadc32b7742a4b0b76042,감전사 고 났을 때 구상권 청구 소송 관련 판례 질문 드립니다,True
['c1c28e4d9ce8468cb37cbeba'],e794e051df0b4c57a5a9802a,일 반 용 전력 을 주 택용 전력 으로 변경 시 관련 소송 판례,False
['b14a8ea31564439a802a91d2'],b14a8ea31564439a802a91d2,세관 보고 처음 인데 문 의처 연락 번호 알려줘,True
['6823cfa7dc3942e780e89ee5'],1c66f80f277047a788a9a4a4,삼성역 도심공항 터미널 이란 게 어떤 분 들 이 이용 하는거야 ?,False
['133255cd3f6147b089eb52e4'],133255cd3f6147b089eb52e4,토지 주가 아닌 경우 에도 토지 보상금 청구 소송 을 할 수 있나요 ?,True
['bbe3ed6029b64b75a071642a'],bbe3ed6029b64b75a071642a,연체 전기요금 청구 소송 관련 판례 모두 찾기,True
['562e908b5665451c84cb2dcf'],562e908b5665451c84cb2dcf,전선주 철거 손 배상 청구 재판 중 부지 관련 재판 판례 보기,True
['589068da47fc4a5f82fe5ac7'],589068da47fc4a5f82fe5ac7,금전 청구 소송 중 양 수금 청구 와 관련 된 것,True
['1c66f80f277047a788a9a4a4'],1c66f80f277047a788a9a4a4,도심공항 터미널 누구 든 이용 가능해 ?,True
['61fff91861784cfaa1c74734'],61fff91861784cfaa1c74734,스미싱 으로 피해 를 볼 경우 어떻게 해 요 ?,True
['f7a0b3b18c8642328675dbff'],f7a0b3b18c8642328675dbff,설비 미비 로 정전 사고 발생 관련 손 배상 청구 소송 상 고심 기각 한 대법원 판례,True
['2ce47c1f455e479e82b6ccf6'],2ce47c1f455e479e82b6ccf6,여행자   검역   신고   문의,True
['1c66f80f277047a788a9a4a4'],1c66f80f277047a788a9a4a4,어떤 사람 이 광명역 도심 터미널 을 이용 할 수 있나요 ?,True
['b34a487a843d4d27b72ad2c2'],b34a487a843d4d27b72ad2c2,과소 부과 전기요금 일시 로 청구 할 수 있는 소송,True
['9d17b11a95c3475a88be0964'],9d17b11a95c3475a88be0964,무슨 조건 을 갖춰야 되나요 ? 애완견 동반 출국,True
['29621f45f2fa4219ade03582'],29621f45f2fa4219ade03582,계획 정전 손해 에 대한 배상금 구상권 청구 소송 판례 보여줘,True
['70af7bc68eb844809496eee4'],70af7bc68eb844809496eee4,제 1 여객 터미널 출국심사 전 일반 지역 맥 위치 알려줘,True
['8e1c40b4c71d485b978ae7c9'],8e1c40b4c71d485b978ae7c9,점자 브로 셔 어딨는지 모르겠는거 인정 ?,True
['00ce11e74e2b4c82b596e9fe'],00ce11e74e2b4c82b596e9fe,환영 할 때 쓸 피켓 무료 로 빌릴 곳 있어 ?,True
['484286402447467ab9c43112'],484286402447467ab9c43112,관습법 상 법정지상권 의 성립 과 효력,True
['8a4d2a1145e44cfc8499d5b9'],8a4d2a1145e44cfc8499d5b9,청년 재직 자 내 채공 가입 할 때 연봉 도 따지나요,True
['a33f6690d82a449db09d5d11'],a33f6690d82a449db09d5d11,공제 부금 적립금 상한,True
['4da9d08d439e4da7adaed99b'],4da9d08d439e4da7adaed99b,전기요금 보증금 환불 받기 위 한 청구 소송 판례,True
['26fe7caf61564e81a5561bee'],26fe7caf61564e81a5561bee,은행 어딨는지 알 아 ?,True
['ea81c81bf32a4590b003b68a'],ea81c81bf32a4590b003b68a,얼마 이상 이 면 걸리는 각 임 ? 농림 축산물,True
['5042e4a7ea154b3481fb99b5'],5042e4a7ea154b3481fb99b5,택배 운임 을 결정 하는 기준 을 알려줘,True
['1c66f80f277047a788a9a4a4'],af71d94ef4cd4dd984050d97,어떤 순 으로 이용 하는거야 ? 도시 공항,False
['bc81e281b0bd44b2b532182f'],bc81e281b0bd44b2b532182f,티원 에 있는 면세점 인도 장 에 대해 알려줘,True
['b931fe8355264a80b07c6294'],b931fe8355264a80b07c6294,어느 지역 의 식물 은 수입 할 수 없어 ?,True
['430b6ab18c414c0b8e8e4c3a'],430b6ab18c414c0b8e8e4c3a,출국 할 때 보안 검사 어떻게 받아 ?,True
['9bfd8673f9c24f51a5a93318'],9bfd8673f9c24f51a5a93318,여객 예방 주사 맞을 때 신분증 필요해요 ?,True
['490ad73627c64ac6b0019ba6'],490ad73627c64ac6b0019ba6,T 1 에서 T 2 으로 환승 하고 싶어,True
['2d9d27d779c948b9940b2a97'],2d9d27d779c948b9940b2a97,소액 관련 요금 부당 청구 회수 소송 판례,True
['9a2f48b3df8b4d39b6d35247'],9a2f48b3df8b4d39b6d35247,축산물 수입 제한 된 국가 알려줘,True
['b393d021ec2b4a6b86576807'],b393d021ec2b4a6b86576807,전자파 피해 로 야기 된 결과 에 대한 손 배상 청구 재 판례 알려줘,True
['7bd490b2952d4927946708fe'],7bd490b2952d4927946708fe,전력 분배 선로 이설 부담 금 청구 소송 에서 청구 권한 을 인정 한 판례 보여주세요,True
['758b39a700ac4998b5d4288c'],758b39a700ac4998b5d4288c,제 1 여객 에서   출발 할 때   경로   궁금해,True
['a587cf3ccd824900980f2036'],a587cf3ccd824900980f2036,중계동 가는 버스 없는거 실화 냐 ?,True
['9fe481aa180e42129935cde2'],9fe481aa180e42129935cde2,환승 투어 총 여행 시간 중 교통 시간 은 ?,True
['4e8d180d2c1a4adf9c9fab16'],4e8d180d2c1a4adf9c9fab16,미납 요금 에 대하 여 상환 의무 가 없 음 을 확인 하는 소송 판례 보기,True
['eb3e25d0ab5141b8863e2f5a'],eb3e25d0ab5141b8863e2f5a,소유권보존등기 말 소 청구 소송 관련 판례,True
['d86b668dc29e46ae8399ae9c'],d86b668dc29e46ae8399ae9c,도시 터미널 에서 제공 하는 서비스 뭐 야 ?,True
['825d5d30341446b4a234702d'],825d5d30341446b4a234702d,입국 장 쪽 에서   분실 한 거   찾을수 있을까,True
['7cfc4b279caa44d483d2cf2e'],7cfc4b279caa44d483d2cf2e,효력 없는 실시 계획 승인 처분 에 대해 취소소송 청구 한 경우 판례,True
['133255cd3f6147b089eb52e4'],133255cd3f6147b089eb52e4,토지 보상금 분쟁 이 일어난 소송 판례 가 있나요 ?,True
['c37f332606334dcf8574e54e'],c37f332606334dcf8574e54e,누락 요금 이 결선 불량 계량기 로 인해 발생 한 경우 이 에 대한 소송 사례,True
['773f2669f0bd4709bd564359'],773f2669f0bd4709bd564359,무단 설치 한 송전탑 철거 관련 간접강제 청구 재판 결과 찾아줘,True
['085e9d8e3552406da1f91937'],085e9d8e3552406da1f91937,필수 인가요 보안 검사 뱅기 갈아탈 때,True
['9abe5d00e94e4fc7b251e908'],9abe5d00e94e4fc7b251e908,한국 의 쉼과 멋 에 대해 궁금해 문 의처 번호 알려줘,True
['26950888c0f04f7b8a1196bd'],26950888c0f04f7b8a1196bd,허가 기준 을 충족 한 허가 반려 처분 취소소송 에서 청구권 기각 한 판례 있나요 ?,True
['5844f692252d4b7cac6ee11a'],5844f692252d4b7cac6ee11a,제 2 여객 터미널   어디 로 가야   분실   수하물 을   찾을   수   있나요 ?,True
['5fe4ba9e526a4adfb6e4faef'],f882601c386b48e88545d7c7,장애우 도 교통 약자 에 포함 되나요,False
['758b39a700ac4998b5d4288c'],758b39a700ac4998b5d4288c,제 2 여객 터미널   도착 하고 나서   입국   절차 는   어떻게   밟는거야 ?,True
['38794f16594449f497437119'],38794f16594449f497437119,미술 작품 어디 전 시각 이냐,True
['b34a487a843d4d27b72ad2c2'],b34a487a843d4d27b72ad2c2,검침 의 문제 로 전기요금 과소 청구 시 해당 되는 소송,True
['1ebbbb273696487498ea3f58'],1ebbbb273696487498ea3f58,영어 말고 다른 언어 로 듣고싶어 환승 투어,True
['6d1fc0e57d6247c1b4b0b423'],6d1fc0e57d6247c1b4b0b423,환승 데스크 장소 알려줘 봐,True
['ac456245e78f48faa5991ec7'],5a8bc6b72c204bb99ec0716c,레바논 이란 곳 은 안전해 ?,False
['ac5e08a3002646c88279a6c2'],ac5e08a3002646c88279a6c2,청약 신청 후 얼마 가 소요 되어야 청약 이 승인 될까 요 ?,True
['b14a8ea31564439a802a91d2'],b14a8ea31564439a802a91d2,세관 신고 ㅇㄷ 다 물어볼 각 ?,True
['13e6289abdde4995a853951d'],13e6289abdde4995a853951d,도급 낙하 사고 에 대해 소송 이 청구 된 적 있는 경우 그 판례 를 알려줘,True
